id,gare,geo_point,uic
2805183225,Épône-Mézières,"48.9635618, 1.8100364999999998",8738676
103727628,Taverny,"49.025323157465294, 2.22183447875788",8727663
3247568380,Bibliothèque François Mitterrand,"48.8296661, 2.3765029",8732832
282145954,Taverny,"49.025200825013194, 2.221665725959284",8727663
3247568392,Bibliothèque François Mitterrand,"48.8296494, 2.3771466",8732832
52009062,Cernay,"48.985255455441504, 2.257081245999324",8727606
2803664793,Aubergenville Élisabethville,"48.9718409, 1.8483347",8738673
270943287,Mériel,"49.077510700000005, 2.2054312",8727667
2803664978,Aubergenville Élisabethville,"48.9721686, 1.8481448",8738673
279165369,Epinay-Villetaneuse,"48.9579874, 2.328598399999999",8727112
3268094497,Bibliothèque François Mitterrand,"48.8283976, 2.3782426",8732832
204891246,Enghien-Les-Bains,"48.97079405, 2.309993",8727602
2816233434,Mantes la Jolie,"48.9898763, 1.7031716000000001",8738150
275763676,La Barre Ormesson,"48.96625733962501, 2.316784632775441",8727117
3268094974,Bibliothèque François Mitterrand,"48.8297512, 2.377131",8732832
283146777,Cormeilles-en-Parisis,"48.96877070900787, 2.19267471239362",8738186
2816233460,Mantes la Jolie,"48.9899664, 1.7037909999999998",8738150
283146778,Cormeilles-en-Parisis,"48.96886299329133, 2.192830700397632",8738186
3442342877,Bibliothèque François Mitterrand,"48.8289416, 2.3778262",8732832
205738887,La Frette-Montigny,"48.9800865, 2.18002465",8738187
3617284537,Bibliothèque François Mitterrand,"48.8300017, 2.3757946",8732832
283586758,Argenteuil,"48.946944723017786, 2.257440694236238",8738184
2818369044,Mantes la Jolie,"48.9892884, 1.7033559",8738150
365110448,Argenteuil,"48.94687889626889, 2.257365517116266",8738184
3618000241,Bibliothèque François Mitterrand,"48.829627, 2.3771577",8732832
421843058,Argenteuil,"48.94686244790652, 2.2574737367438438",8738184
2818369061,Mantes la Jolie,"48.9894895, 1.7028373",8738150
421843076,Argenteuil,"48.94673649999999, 2.257016",8738184
3834209607,Bibliothèque François Mitterrand,"48.829828, 2.3770672",8732832
421843082,Argenteuil,"48.9470666, 2.25780785",8738184
87808174,La Verrière,"48.7552581585857, 1.9434541145931281",8739325
283159609,Sannois,"48.971597078917895, 2.26376045137446",8727618
2533695532,Paris Austerlitz,"48.8412049, 2.3663296",8754700
364200608,Ermont Eaubonne,"48.980430543904745, 2.271097467220192",8727605
3134173226,Paris Austerlitz,"48.8412586, 2.3665950000000002",8754700
205072057,Saint-Gratien,"48.9636045, 2.2854144",8727617
3134175031,Paris Austerlitz,"48.8412252, 2.366458",8754700
415056427,Saint-Gratien,"48.963715050000005, 2.2856511",8727617
3163720349,Gare de Lyon,"48.8429264, 2.3758568",8768600
204998141,Champ de Courses d'Enghien,"48.97955113548679, 2.292199008547473",8727603
177544629,La Verrière,"48.7558792, 1.94077805",8739325
204998144,Champ de Courses d'Enghien,"48.97984496353446, 2.290084304352311",8727603
3164497109,Gare de Lyon,"48.8437248, 2.3752807",8768600
415355755,Champ de Courses d'Enghien,"48.97967, 2.29057105",8727603
141412216,Trappes,"48.775219542174575, 2.00679210849358",8739383
138791591,Neuville Université,"49.01529632064315, 2.079373090187416",8733448
3166377790,Gare de Lyon,"48.8429479, 2.3749278",8768600
211479062,Neuville Université,"49.0142309096539, 2.077982296508192",8733448
263557972,Trappes,"48.77425891964036, 2.005576282352791",8739383
257240993,Éragny - Neuville,"49.01772915767472, 2.090862941224558",8738141
267155510,Trappes,"48.774886343113174, 2.00642819188926",8739383
283124225,Éragny - Neuville,"49.018314288275505, 2.09074011656523",8738141
3166378531,Gare de Lyon,"48.8442709, 2.3731329",8768600
22105883,Cergy Préfecture,"49.03618238495293, 2.080442505736165",8738190
83652796,Plaisir - Les Clayes,"48.83001985062363, 1.9620338221956182",8739362
238939381,Cergy Préfecture,"49.03630389740879, 2.079789014831267",8738190
3609750910,Gare de Lyon,"48.8437167, 2.375325",8768600
422148830,Cergy Le Haut,"49.048630246570916, 2.012600084989216",8738265
3616843057,Gare de Lyon,"48.8439571, 2.3745436",8768600
421960369,Cergy - Saint-Christophe,"49.04958625420395, 2.034135479224974",8738249
141412217,Trappes,"48.77552094280826, 2.007991421155873",8739383
41192464,Osny,"49.06388734173693, 2.055458639941007",8738114
4102721536,Paris Austerlitz,"48.8419016, 2.366196",8754700
235864516,Osny,"49.06282811263403, 2.058193145960646",8738114
152962380,Pontoise,"49.046347000000004, 2.09327535",8727613
414773291,Fontenay-le-Fleury,"48.807334000000004, 2.0406468",8739340
233079484,Pontoise,"49.04714167094987, 2.095468301183111",8727613
113714414,Saint-Quentin en Yvelines,"48.78699275535546, 2.04508170520389",8739384
146886510,Enghien-Les-Bains,"48.97255619826903, 2.307562244798483",8727602
1631589206,Gare de Lyon,"48.843923, 2.3751516",8768600
244220582,Deuil - Montmagny,"48.975972372625066, 2.338504304317142",8727634
232313237,Saint-Quentin en Yvelines,"48.7872675924291, 2.045064416410612",8739384
415341103,La Barre Ormesson,"48.96645145, 2.31669625",8727117
3159295805,Gare de Lyon,"48.8444012, 2.3758339",8768600
231370038,Montigny - Beauchamp,"49.00778013593017, 2.196710284366077",8727608
246149594,Saint-Cyr,"48.7987237, 2.0734572",8739322
231370041,Montigny - Beauchamp,"49.007490482194115, 2.197823972819998",8727608
192009618,Noisy-le-Roi,"48.84090034914616, 2.061089039580969",8739387
231370050,Montigny - Beauchamp,"49.007447156883636, 2.197790212063052",8727608
2889627342,Haussmann - Saint-Lazare,"48.8752152, 2.3269389",8728189
231370064,Montigny - Beauchamp,"49.00731452975323, 2.197354342336649",8727608
305481862,Noisy-le-Roi,"48.841135824702214, 2.062611459637978",8739387
245941180,Pierrelaye,"49.01954845, 2.1534168",8727609
4100056181,Haussmann - Saint-Lazare,"48.874814, 2.3288759",8728189
2803811747,Bruyères-sur-Oise,"49.1551517, 2.3261899",8727645
261472311,Saint-Nom-la-Bretèche - Forêt de Marly,"48.867351, 2.05063875",8738248
2752821523,Luzarches,"49.1173316, 2.420905",8727657
2386627251,Saint-Michel Notre-Dame,"48.8538796, 2.3440731",8754731
2737584909,Survilliers - Fosses,"49.0996492, 2.5253339",8727626
2875175582,Saint-Michel Notre-Dame,"48.8540592, 2.3436327",8754731
2737668970,Survilliers - Fosses,"49.099505, 2.5256303",8727626
280461630,Mantes-Station,"48.983190342625655, 1.715772022122308",8738159
2737669048,Survilliers - Fosses,"49.0998792, 2.5254738",8727626
3132152753,Gare de L'Est,"48.8771525, 2.3589647",8711300
3751645729,Survilliers - Fosses,"49.0995495, 2.5250885",8727626
3132152760,Gare de L'Est,"48.8771642, 2.358917",8711300
244220534,Sarcelles - Saint-Brice,"48.995334637814956, 2.368645658007302",8727638
3132152779,Gare de L'Est,"48.8772477, 2.3589325",8711300
241519362,Montsoult - Maffliers,"49.066257, 2.3226988",8727649
3132152796,Gare de L'Est,"48.8773425, 2.3585643",8711300
279402007,Montsoult - Maffliers,"49.06580815771082, 2.322320277448416",8727649
3134194545,Gare de L'Est,"48.8770291, 2.3585781",8711300
279414199,Montsoult - Maffliers,"49.0661961, 2.3226066",8727649
3440750044,Gare de L'Est,"48.8782894, 2.3591832",8711300
415531774,Montsoult - Maffliers,"49.06603301333457, 2.322377735721336",8727649
4099594274,Haussmann - Saint-Lazare,"48.8750454, 2.3262643",8728189
241519378,Villaines-sous-Bois,"49.07921973257568, 2.3504765447525",8727202
102587782,Mareil-sur-Mauldre,"48.893586563395246, 1.871423814741534",8738171
109893939,Villiers-le-Bel - Gonesse - Arnouville,"48.99375816225039, 2.415979677819434",8727622
4111868203,Gare Montparnasse,"48.8406872, 2.3200086",8739100
255720550,Villiers-le-Bel - Gonesse - Arnouville,"48.9943404552448, 2.416016145929161",8727622
393333609,Gare Montparnasse,"48.84082885733183, 2.320355741831779",8739100
268450126,Villiers-le-Bel - Gonesse - Arnouville,"48.99403767574928, 2.4164245966283042",8727622
277280107,Issou-Porcheville,"48.9792197, 1.7851859",8738157
268490473,Villiers-le-Bel - Gonesse - Arnouville,"48.9938786, 2.41743005",8727622
211479078,Gargenville,"48.98308788988624, 1.8089146257499291",8738156
269894803,Goussainville,"49.024210249999996, 2.4627979",8727624
409280732,Gare Montparnasse,"48.84104787271837, 2.319667005682479",8739100
170081296,Goussainville,"49.02400958898787, 2.463356855435271",8727624
277300564,Mantes la Jolie,"48.98921824824225, 1.703128576907704",8738150
268481679,Goussainville,"49.02290871076001, 2.461927526068314",8727624
422030885,Mantes la Jolie,"48.98985269236875, 1.7026185784261392",8738150
415086817,Goussainville,"49.02391236711295, 2.463129621896538",8727624
399901303,Gare Montparnasse,"48.84114135, 2.32037095",8739100
268437402,Louvres,"49.04933120952402, 2.5019073065471993",8727625
276558254,Saint-Germain-en-Laye - Bel Air - Fourqueux,"48.8950207, 2.06995925",8736692
4217007339,Conflans Fin d'Oise,"48.9919473, 2.0752534",8738145
276558257,Saint-Germain-en-Laye - Bel Air - Fourqueux,"48.89492773168427, 2.070376800856428",8736692
1101931696,Petit Jouy les Loges,"48.771838, 2.1470431",8739350
400950888,Gare Montparnasse,"48.8414135, 2.32038335",8739100
3973997057,Petit Jouy les Loges,"48.770461, 2.1463929999999998",8739350
4217006641,Conflans Fin d'Oise,"48.9919544, 2.075197",8738145
2360571466,Jouy en Josas,"48.7648204, 2.1652857",8739351
2874450222,Versailles Château Rive-Gauche,"48.800408, 2.1288009",8739315
2874462846,Versailles Château Rive-Gauche,"48.8001868, 2.129396",8739315
3825613344,Versailles Château Rive-Gauche,"48.8002088, 2.1288076",8739315
3825613581,Versailles Château Rive-Gauche,"48.8005581, 2.1288815",8739315
3825613569,Versailles Château Rive-Gauche,"48.8004866, 2.1291276",8739315
4163598213,Versailles Château Rive-Gauche,"48.8002718, 2.1290008",8739315
4163598189,Versailles Château Rive-Gauche,"48.8004637, 2.1291543",8739315
1043716189,Versailles Chantiers,"48.7967378, 2.1355282",8739300
2349983235,Versailles Chantiers,"48.7949037, 2.1364383",8739300
2513406786,Versailles Chantiers,"48.7957291, 2.1358646",8739300
2514502900,Versailles Chantiers,"48.7954758, 2.1361334",8739300
4033189690,Versailles Chantiers,"48.795106, 2.1353714",8739300
421837405,Saint-Michel Notre-Dame,"48.85373017497446, 2.344674513187956",8754731
2889459339,Versailles Rive Droite,"48.8095463, 2.1359025",8738286
1404776218,Versailles Rive Droite,"48.8096209, 2.1338689",8738286
2889459345,Versailles Rive Droite,"48.8095585, 2.1356128",8738286
2889459368,Versailles Rive Droite,"48.8096148, 2.1357874",8738286
2889459369,Versailles Rive Droite,"48.8096162, 2.1351172",8738286
408292844,Saint-Lazare,"48.87709823593346, 2.326575331648726",8738400
2889459387,Versailles Rive Droite,"48.809681, 2.1350388",8738286
58191921,Saint-Lazare,"48.87748266588425, 2.32399672164003",8738400
2889459391,Versailles Rive Droite,"48.8097116, 2.1350448",8738286
2806083248,La Celle Saint-Cloud Gare,"48.8421379, 2.1390418",8738243
2532291667,Porchefontaine,"48.796495, 2.1519102",8739316
2806085148,La Celle Saint-Cloud Gare,"48.8428666, 2.1384721",8738243
2531458864,Viroflay Rive Gauche,"48.8003759, 2.1711916",8739321
2806085149,La Celle Saint-Cloud Gare,"48.8428691, 2.1380242",8738243
2531458877,Viroflay Rive Gauche,"48.800539, 2.1723866",8739321
2777486585,Louveciennes,"48.8611326, 2.1233325",8738245
2531458930,Viroflay Rive Gauche,"48.8007374, 2.1715448",8739321
2777486628,Louveciennes,"48.8612289, 2.123283",8738245
2874069915,Viroflay Rive Gauche,"48.80059, 2.1714583",8739321
2014864291,Bougival,"48.8542083, 2.1330328",8738244
2874104684,Viroflay Rive Gauche,"48.8005412, 2.1720803",8739321
2777566245,Bougival,"48.8541978, 2.1323032",8738244
2874105484,Viroflay Rive Gauche,"48.8006422, 2.1729275",8739321
2793808269,Poissy,"48.9334295, 2.0408816",8738657
2531379916,Chaville Vélizy,"48.7998076, 2.1829169999999998",8739317
4210465288,Poissy,"48.932596, 2.0386249",8738657
2531379931,Chaville Vélizy,"48.7999001, 2.1825671",8739317
4210466793,Poissy,"48.9325461, 2.038619",8738657
1430944190,Montreuil,"48.8067553, 2.1507489",8738287
2795315539,Triel Sur Seine,"48.9814954, 2.0056849",8738180
2870545339,Montreuil,"48.8067412, 2.1519461",8738287
2812895580,Chanteloup-les-Vignes,"48.9707684, 2.0275922",8738147
2870904165,Montreuil,"48.8062284, 2.1521696",8738287
3102219144,Chanteloup-les-Vignes,"48.9709828, 2.0275163",8738147
2870904181,Montreuil,"48.8064474, 2.1515275",8738287
2813498296,Achères-Grand Cormier,"48.9554189, 2.0931591",8738605
2870904183,Montreuil,"48.8064584, 2.1511107",8738287
3232278271,Gare du Nord,"48.8802303, 2.3565703",8727102
2870912963,Montreuil,"48.8058127, 2.1538376",8738287
2813475349,Achères - Ville,"48.9702513, 2.0773585",8738165
2889593078,Viroflay Rive Droite,"48.805553, 2.1685977",8738288
3232278515,Magenta,"48.8808043, 2.3584754",8728187
2889593087,Viroflay Rive Droite,"48.8056329, 2.1682021",8738288
3232278819,Gare du Nord,"48.8809184, 2.3568059999999997",8727102
3546739002,Viroflay Rive Droite,"48.8054869, 2.1683148",8738288
3232278952,Gare du Nord,"48.8811354, 2.3571062",8727102
2806083268,La Celle Saint-Cloud Gare,"48.8425387, 2.1380531",8738243
3232278960,Gare du Nord,"48.8811166, 2.3569435",8727102
2806083275,La Celle Saint-Cloud Gare,"48.8425638, 2.1382014",8738243
2813206804,Meulan - Hardricourt,"49.0058938, 1.902203",8738183
2806085102,La Celle Saint-Cloud Gare,"48.842712399999996, 2.1383879",8738243
2792412967,Les Mureaux,"48.9928293, 1.9141955",8738668
2806085104,La Celle Saint-Cloud Gare,"48.8427186, 2.1383977",8738243
2816109465,Thun-le-Paradis,"49.0065033, 1.9182823",8738182
2806085108,La Celle Saint-Cloud Gare,"48.8427328, 2.1382108",8738243
3232279032,Gare du Nord,"48.8813406, 2.3572212",8727102
1109610398,Louveciennes,"48.8612038, 2.1222695",8738245
2816110025,Thun-le-Paradis,"49.0067427, 1.9202792999999998",8738182
2777486583,Louveciennes,"48.8611306, 2.1233446",8738245
3232279075,Gare du Nord,"48.8814255, 2.3572458",8727102
2777486608,Louveciennes,"48.8611959, 2.122922",8738245
2791770025,Les Clairières de Verneuil,"48.9924212, 1.9553626",8738666
4155922286,Louveciennes,"48.8611039, 2.1230153",8738245
3887726506,Rosa Parks,"48.8963864, 2.3744112",8765479
2777566146,Bougival,"48.85413, 2.132193",8738244
2812829868,Maurecourt,"48.9861551, 2.0593063",8738148
2777566178,Bougival,"48.8541627, 2.132333",8738244
2812830820,Maurecourt,"48.9866774, 2.0595736",8738148
2777566237,Bougival,"48.8541964, 2.1323206",8738244
3891658239,Rosa Parks,"48.8963899, 2.3744347",8765479
2756572211,Houdan,"48.7959683, 1.6022294000000001",8739346
2790466053,Conflans Fin d'Oise,"48.9912988, 2.0737064",8738145
2756572387,Houdan,"48.7960778, 1.6033805",8739346
409819224,Gare Montparnasse,"48.84003002031876, 2.319123553791421",8739100
2756572476,Houdan,"48.7961225, 1.6023744",8739346
2679385855,Boissise-le-Roi,"48.5293816, 2.5728003",8768251
415548213,Saint-Ouen l'Aumône,"49.04553498524516, 2.106614952953953",8727610
2710148837,Vosves,"48.515027, 2.5992305",8768250
243891212,Franconville - Le Plessis-Bouchard,"48.9950566, 2.2310049",8727607
3616843452,Gare de Lyon,"48.8429174, 2.3767365",8768600
103709994,Taverny,"49.0251995, 2.221522",8727663
3618878869,Gare de Lyon,"48.8428539, 2.3780632",8768600
103729633,Taverny,"49.02538510081915, 2.221584705357102",8727663
2697589397,Cesson,"48.5653821, 2.5948174",8768216
282145947,Taverny,"49.02543443870483, 2.221361951220781",8727663
3632348516,Gare de Lyon,"48.8441209, 2.3758935",8768600
114726743,Saint-Leu-la-Forêt,"49.015839390091124, 2.242362031775704",8727660
2725897790,Bois Le Roi,"48.4755084, 2.6921257",8768220
52009058,Cernay,"48.985052762770145, 2.256912820027255",8727606
59139681,Ermont Halte,"48.989705068641, 2.263361755608991",8727658
2679292419,Melun,"48.5265323, 2.653991",8768200
47015656,Gros Noyer Saint-Prix,"48.99694549356076, 2.258737778960747",8727659
3671820891,Gare de Lyon,"48.8447776, 2.3756968",8768600
275763669,La Barre Ormesson,"48.966104551810965, 2.31681040130674",8727117
2679292441,Melun,"48.5269816, 2.6561391",8768200
275763670,La Barre Ormesson,"48.9663388, 2.316896599999999",8727117
3677183310,Gare de Lyon,"48.8437871, 2.375071",8768600
415341106,La Barre Ormesson,"48.96644662028568, 2.316244867239378",8727117
2679292571,Melun,"48.5274561, 2.6548819999999997",8768200
274412203,Deuil - Montmagny,"48.97619793239372, 2.338918061001087",8727634
3689953068,Gare de Lyon,"48.8446523, 2.3732758",8768600
35404010,Groslay,"48.98429679695944, 2.352696530753497",8727636
2679292600,Melun,"48.5275508, 2.6552822",8768200
420510386,Garges - Sarcelles,"48.97666829999999, 2.390493799999999",8727619
4085143458,Gare de Lyon,"48.8445186, 2.3761195",8768600
182520671,Domont,"49.03237605718559, 2.337538464605333",8727643
2679292608,Melun,"48.527551, 2.6555254",8768200
243956353,Domont,"49.03256917448576, 2.3379150957852852",8727643
4088252033,Gare de Lyon,"48.8432696, 2.3746389",8768600
243956368,Domont,"49.0327799, 2.3381152",8727643
4119260533,Gare de Lyon,"48.8438841, 2.3753562",8768600
270734983,Domont,"49.03251745, 2.3381455",8727643
2723329049,Melun,"48.5275446, 2.6549964",8768200
415531775,Montsoult - Maffliers,"49.06608594321989, 2.322461395236558",8727649
132572770,Gare de L'Est,"48.8771407, 2.3608719",8711300
269895799,Villiers-le-Bel - Gonesse - Arnouville,"48.9941391980723, 2.415928671316414",8727622
2723329088,Melun,"48.5271747, 2.6548838999999997",8768200
70044845,Goussainville,"49.02418021974857, 2.463052074361137",8727624
1000785938,Gare de L'Est,"48.8796418, 2.3597557",8711300
70044850,Goussainville,"49.0239923935691, 2.462779962182141",8727624
2710172009,Le Mée-sur-Seine,"48.5395538, 2.6244869",8768217
268453925,Goussainville,"49.02418343613951, 2.463056864884761",8727624
2697744174,Savigny-le-Temple - Nandy,"48.5948279, 2.5841704",8768218
131771863,Louvres,"49.04962648867707, 2.501939003456741",8727625
3132035035,Gare de L'Est,"48.8786595, 2.3603235",8711300
270244533,Louvres,"49.04928381056407, 2.501454904903226",8727625
3132035039,Gare de L'Est,"48.8787772, 2.3605829",8711300
415103440,Louvres,"49.049588524762335, 2.501968086406883",8727625
2697744262,Savigny-le-Temple - Nandy,"48.5957417, 2.5839705",8768218
265472617,Valmondois,"49.09105905, 2.20192935",8727653
2697744290,Savigny-le-Temple - Nandy,"48.5959447, 2.5844502",8768218
190361851,Valmondois,"49.0915465258087, 2.202636201943644",8727653
2697744332,Savigny-le-Temple - Nandy,"48.5961168, 2.5847976",8768218
241519357,Nointel - Mours,"49.13266512023192, 2.28063315928999",8727675
2697744334,Savigny-le-Temple - Nandy,"48.5961927, 2.5835666",8768218
280882054,Persan - Beaumont,"49.148806732635514, 2.279376867110842",8727646
2697749805,Lieusaint-Moissy,"48.6276223, 2.5687759999999997",8768215
284004891,Pontoise,"49.04730256336687, 2.095047943848534",8727613
2697749835,Lieusaint-Moissy,"48.6278213, 2.5689235",8768215
211479072,Cormeilles-en-Parisis,"48.968600645822235, 2.193527191329665",8738186
2697749845,Lieusaint-Moissy,"48.6279046, 2.5686765",8768215
211479085,La Frette-Montigny,"48.98030563194257, 2.180146766657317",8738187
2697750419,Lieusaint-Moissy,"48.629578, 2.5689387",8768215
283131015,La Frette-Montigny,"48.980207825385854, 2.179949695241816",8738187
2697618390,Combs-la-Ville - Quincy,"48.6671217, 2.5478061",8768214
421754386,Val d'Argenteuil,"48.950183833853494, 2.231180997402945",8738179
421754387,Val d'Argenteuil,"48.95043091321593, 2.231082971097294",8738179
421754393,Val d'Argenteuil,"48.95030045, 2.23101935",8738179
2697749898,Lieusaint-Moissy,"48.6282404, 2.5705458",8768215
421754394,Val d'Argenteuil,"48.95045135, 2.23120075",8738179
2697750086,Lieusaint-Moissy,"48.6285568, 2.5704238999999998",8768215
421754401,Val d'Argenteuil,"48.9502595, 2.231298",8738179
2697750098,Lieusaint-Moissy,"48.6286055, 2.5707129",8768215
70352107,Argenteuil,"48.946683750125885, 2.257182660959445",8738184
2805196189,Verneuil-l'Étang,"48.6447156, 2.8246436",8711607
130296836,Argenteuil,"48.94728490605399, 2.2567610825188122",8738184
2805942737,Mormant,"48.6136248, 2.8887717",8711608
421843078,Argenteuil,"48.94700005, 2.2578536",8738184
2791756233,Montereau,"48.3794483, 2.9425152",8768230
283159615,Sannois,"48.97023615, 2.2642507",8727618
364181448,Ermont Eaubonne,"48.98045948569995, 2.2701617227915483",8727605
2837966592,Émerainville Pontault-Combault,"48.8060395, 2.6183628",8711604
364181450,Ermont Eaubonne,"48.97994463056134, 2.271710483780114",8727605
2837968621,Émerainville Pontault-Combault,"48.8061528, 2.6184623",8711604
364186661,Ermont Eaubonne,"48.98042840023608, 2.271857943035485",8727605
2811147844,Chelles Gournay,"48.8742673, 2.5849015",8711611
367574900,Ermont Eaubonne,"48.980873924279365, 2.271846459206882",8727605
2811148129,Chelles Gournay,"48.8744725, 2.5850783",8711611
205072072,Saint-Gratien,"48.963430006203545, 2.285104394543808",8727617
2811148130,Chelles Gournay,"48.8744896, 2.5852135",8711611
415056424,Saint-Gratien,"48.963679400000004, 2.28559445",8727617
2811148134,Chelles Gournay,"48.874729, 2.5852914",8711611
114002371,Saint-Ouen l'Aumône,"49.04529371004578, 2.1051395920326472",8727610
2811148136,Chelles Gournay,"48.8747837, 2.5852706",8711611
50228732,Saint-Ouen l'Aumône,"49.0453068, 2.10584495",8727610
2874183517,Chelles Gournay,"48.874045, 2.5829984",8711611
392870814,Saint-Ouen l'Aumône,"49.0454069, 2.1046189",8727610
244220553,Sarcelles - Saint-Brice,"48.996466899999994, 2.368693649999999",8727638
243956371,Bouffémont - Moisselles,"49.045060649999996, 2.323081799999999",8727648
2837931039,Roissy-en-Brie,"48.7954638, 2.6507373",8711603
270632722,Tacoignières - Richebourg,"48.82959190402029, 1.669020397187857",8739345
2837931043,Roissy-en-Brie,"48.7954981, 2.6506231",8711603
273294690,Champ de Courses d'Enghien,"48.97949665, 2.2916076",8727603
2837931044,Roissy-en-Brie,"48.7955139, 2.650579",8711603
2777566263,Bougival,"48.8542034, 2.1323956",8738244
2837931075,Roissy-en-Brie,"48.7957041, 2.6499917",8711603
2874396532,Houilles - Carrières-Sur-Seine,"48.9199848, 2.1857307",8738640
3113826579,Roissy-en-Brie,"48.7955246, 2.6502127",8711603
114002373,Saint-Ouen l'Aumône Liesse,"49.03396215097551, 2.1282092504220342",8733798
2558866459,Vaires - Torcy,"48.8747323, 2.6399101",8711629
4138888648,Houilles - Carrières-Sur-Seine,"48.9200814, 2.1850526",8738640
2734479314,Vaires - Torcy,"48.875249, 2.637044",8711629
387291474,Pierrelaye,"49.019161632373304, 2.155946003989187",8727609
2734479322,Vaires - Torcy,"48.8752569, 2.6371734",8711629
387291475,Pierrelaye,"49.01939742607259, 2.154768139376721",8727609
2734479330,Vaires - Torcy,"48.8752678, 2.6374795",8711629
2806820062,Maisons-Laffitte,"48.9459354, 2.1442389",8738642
2791756300,Montereau,"48.379842, 2.943273",8768230
4206690672,Sartrouville,"48.9374594, 2.1576943",8738641
2727571309,Nangis,"48.5610084, 3.0129222",8711609
420739500,Sartrouville,"48.93754550298452, 2.158080257577931",8738641
2727571333,Nangis,"48.5613727, 3.0123023",8711609
4206691232,Sartrouville,"48.9377646, 2.1569498",8738641
2727571355,Nangis,"48.5615748, 3.0123869",8711609
421260316,Poissy,"48.9330971, 2.0412352",8738657
2724198116,Longueville,"48.5136026, 3.2500488",8711613
283185628,Montreuil,"48.806565150000004, 2.1511499",8738287
2724198177,Longueville,"48.5139203, 3.2500565",8711613
216634774,Rambouillet,"48.64439930010552, 1.835261399390655",8739331
2724198045,Longueville,"48.5133783, 3.250586",8711613
95709935,Bougival,"48.85378646296125, 2.131958626654308",8738244
2704360516,Provins,"48.5557602, 3.302928",8711616
300809789,Monfort l'Amaury - Méré,"48.802713842801964, 1.815337521671308",8739389
2727533487,Provins,"48.5556471, 3.3028997",8711616
412469007,Houilles - Carrières-Sur-Seine,"48.92040775, 2.185531",8738640
2571814759,Ozoir-La-Ferrière,"48.7706132, 2.6898296999999998",8711602
63066584,Beynes,"48.859635438904995, 1.875807447940062",8739336
3066710445,Ozoir-La-Ferrière,"48.7706193, 2.6898469",8711602
280922870,Beynes,"48.85936852589909, 1.8755973581010492",8739336
94252967,Gare du Nord,"48.8821073, 2.3553126",8727102
266589682,Beynes,"48.85993556867806, 1.875548336751486",8739336
110559001,Gare du Nord,"48.8829438, 2.35793105",8727102
410231271,Versailles Chantiers,"48.79473324853673, 2.137177954166687",8739300
110559010,Gare du Nord,"48.883256883015065, 2.355841686047529",8727102
134902996,Versailles Rive Droite,"48.80949062626745, 2.136935091346265",8738286
243545217,Ozoir-La-Ferrière,"48.77068605, 2.6901801",8711602
409737601,Versailles Chantiers,"48.79584714999999, 2.1335848",8739300
420780221,Chelles Gournay,"48.87406739611094, 2.58241656880735",8711611
26742369,Houilles - Carrières-Sur-Seine,"48.9203471, 2.1854282",8738640
420780264,Chelles Gournay,"48.87392525, 2.58445385",8711611
2874396537,Houilles - Carrières-Sur-Seine,"48.920067, 2.1850265",8738640
82900906,Roissy-en-Brie,"48.795552248528324, 2.649071297857895",8711603
285268103,Versailles Rive Droite,"48.809408267537066, 2.135129912964811",8738286
119509435,Roissy-en-Brie,"48.79573008961792, 2.650351490470104",8711603
2874396579,Houilles - Carrières-Sur-Seine,"48.9199842, 2.1852436",8738640
268088785,Vaires - Torcy,"48.87533816079269, 2.638847690414326",8711629
2874396840,Houilles - Carrières-Sur-Seine,"48.9201865, 2.1859818",8738640
268088791,Vaires - Torcy,"48.87507421578506, 2.638073542047133",8711629
2874396887,Houilles - Carrières-Sur-Seine,"48.9203791, 2.1849494",8738640
269893268,Vaires - Torcy,"48.87555190022421, 2.6394659857294718",8711629
2874396892,Houilles - Carrières-Sur-Seine,"48.9204004, 2.1849109",8738640
269893280,Vaires - Torcy,"48.874814267595035, 2.639691387496169",8711629
2874396902,Houilles - Carrières-Sur-Seine,"48.9204175, 2.1855813",8738640
269893286,Vaires - Torcy,"48.87535498291288, 2.639302879662816",8711629
412045791,Viroflay Rive Gauche,"48.80072226314473, 2.17142220666867",8739321
282078364,Tournan,"48.739488394282716, 2.7596835126362222",8711621
423231095,Chaville Vélizy,"48.79926024190207, 2.183920837434812",8739317
415317326,Tournan,"48.73918100000001, 2.759661699999999",8711621
4206690647,Sartrouville,"48.9373899, 2.1577681",8738641
263233836,Crécy La Chapelle,"48.85929565, 2.905105449999999",8711677
4206691204,Sartrouville,"48.9377021, 2.1570215",8738641
209558583,Lagny Thorigny,"48.88192305787182, 2.705726214104028",8711631
4206691322,Sartrouville,"48.9379103, 2.157267",8738641
422452265,Savigny-le-Temple - Nandy,"48.59535372882335, 2.583585091542623",8768218
283763169,Montreuil,"48.8067461, 2.15088225",8738287
422452271,Savigny-le-Temple - Nandy,"48.59547075152883, 2.583567485801921",8768218
2214912519,Conflans-Sainte-Honorine,"48.9977151, 2.0993149",8738189
422452276,Savigny-le-Temple - Nandy,"48.5954799, 2.5841021",8768218
2214912533,Conflans-Sainte-Honorine,"48.997945, 2.0995079",8738189
264106843,Lieusaint-Moissy,"48.628535342974715, 2.568616101221081",8768215
194208520,Bougival,"48.85410245, 2.13173385",8738244
269904675,Lieusaint-Moissy,"48.62840268288764, 2.568416291679976",8768215
